Name,Area,Peri,APRatio,Circularity,PARatio,Centroid_1,Centroid_2,t_min,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,repRatio,relative_repRatio,nor_area
8-1900min.tif,49353,789.896,62.480377163576,0.986133860934014,0.0160050250238081,638.241180880595,577.802585455798,1900,0.438503248166671,0.994959982259138,29.760702089417,264.539199611647,237.749210144963,2.02621927745021e-05,49353,1.23834495910072
8-1920min.tif,49620,790.475,62.7723836933489,0.990022683536974,0.0159305723498589,638.087384119307,577.103708182185,1920,0.429276089203792,0.994827378804282,29.6962393963236,264.586582282333,238.967540962787,2.01531640467553e-05,49620,1.24504441210418
8-1940min.tif,49988,794.179,62.9429889231521,0.988119940092273,0.0158873929743138,638.056293510443,577.172241337921,1940,0.400656340207008,0.994469422671388,30.2611418904379,263.655381790219,241.568550923417,2.00048011522765e-05,49988,1.25427811512019
8-1960min.tif,50409,795.626,63.3576579950881,0.992834987132578,0.0157834116923565,638.475133408717,576.49661766748,1960,0.433578618201025,0.995143618596387,28.3290292357526,266.932807807224,240.537355372587,1.98377273899502e-05,50409,1.26484167210318
8-1980min.tif,50779,799.58,63.507091222892,0.99029393055532,0.0157462730656374,638.155339805825,576.548671694992,1980,0.411256671677469,0.995159330537373,24.6746546425091,266.38203356702,242.812440127687,1.96931802516788e-05,50779,1.27412555828775
8-2000min.tif,50321,795.478,63.2588204827789,0.991469150774401,0.0158080721766261,638.423143419248,576.283340951094,2000,0.432992657717314,0.995076132094127,25.9839866803851,266.650453946551,240.358038562638,1.98724190695733e-05,50321,1.2626336126863
8-2020min.tif,50034,794.236,62.9963889826198,0.988887833544203,0.0158739257305033,639.344405804053,577.726785785666,2020,0.428177335685182,0.995028239599077,22.569458654532,265.647179949192,240.063957173193,1.99864092417156e-05,50034,1.25543232799719
8-2040min.tif,50526,799.696,63.1815089734099,0.985075191406871,0.0158274155880141,640.067232711871,577.506471915449,2040,0.432827209767307,0.994312702942045,20.6280248861865,267.257542473943,240.926501669465,1.97917903653564e-05,50526,1.26777738746424
8-2060min.tif,50474,798.447,63.2152165391065,0.987130409770674,0.0158189761065103,638.961584181955,576.601359115584,2060,0.424674227476088,0.994914452416621,26.5836148753979,266.529104710988,241.301120774554,1.9812180528589e-05,50474,1.26647262508155
8-2080min.tif,50639,799.448,63.3424562948434,0.987888516590166,0.0157871995892494,638.59035525978,576.016864472047,2080,0.44547415765213,0.99489184463349,26.0793458082418,268.422777583513,240.317516366013,1.97476253480519e-05,50639,1.27061273648818
8-2100min.tif,50451,797.472,63.263663175635,0.989085248080088,0.0158068621038235,637.472101643179,575.704465719213,2100,0.413094556981527,0.994853289162328,28.0756001456819,265.669154191788,241.941747690193,1.98212126617906e-05,50451,1.26589551864305
8-2120min.tif,50878,801.062,63.5131862452594,0.988571025063635,0.0157447619796376,636.464975038327,574.414835488816,2120,0.389050100631136,0.994682306940371,35.6292745323396,265.286719865212,244.386529391448,1.9654860647038e-05,50878,1.27660962513173
8-2140min.tif,50903,800.814,63.5640735551576,0.989667072907628,0.0157321572402412,637.187926055439,574.592145846021,2140,0.396504650804517,0.995073795327925,33.3091958544258,265.830615265269,244.041200894563,1.96452075516178e-05,50903,1.2772369147388
8-2160min.tif,51288,803.741,63.8116010008199,0.989931024624343,0.0156711316487287,637.694138979878,573.26368741226,2160,0.388024333810064,0.994936856195077,42.4324325317849,266.259453359658,245.397793188081,1.94977382623616e-05,51288,1.28689717468761
8-2180min.tif,51045,801.871,63.6573713228188,0.98982341731031,0.0157090998138897,637.301028504261,574.493760407484,2180,0.378308221300047,0.994971054324309,38.2818338104752,265.05805843269,245.358861536398,1.95905573513566e-05,51045,1.28079991970693
8-2200min.tif,51758,806.726,64.1580908511688,0.99165203800764,0.0155864987055141,636.632385331736,572.780304493991,2200,0.352274506451411,0.994906099225343,41.591209314503,265.428313067934,248.413487821967,1.93206847250667e-05,51758,1.29869021930045
8-2220min.tif,51557,803.856,64.1371091339742,0.994839508644142,0.0155915976492038,636.427914735148,573.101033807243,2220,0.369617462647308,0.99525124027566,39.1129348948627,265.837800425862,247.012234391527,1.93960083014916e-05,51557,1.29364681085964
8-2240min.tif,51608,807.148,63.9387076471725,0.987748482561636,0.0156399782979383,636.716826848551,573.835335606883,2240,0.36670763496773,0.994527094735219,35.18558749542,265.867442467365,247.346115477377,1.9376840799876e-05,51608,1.29492648165805
8-2260min.tif,51539,804.715,64.0462772534376,0.992378404506899,0.0156137100060149,635.711519431887,573.707153805856,2260,0.308944924914954,0.995076649804997,36.3269834342757,262.776640120599,249.921588508179,1.94027823589903e-05,51539,1.29319516234255
8-2280min.tif,52202,810.017,64.4455610190897,0.992079544826618,0.0155169725297881,634.849450212635,573.045170683116,2280,0.273600010388066,0.995138875650533,46.5862042591541,262.973078734708,252.938962289331,1.91563541626758e-05,52202,1.30983088272194
8-2300min.tif,51878,806.95,64.288989404548,0.993401562834644,0.0155547630980377,633.327441304599,572.758298315278,2300,0.258696462324653,0.99524229750988,53.5805904679,261.575859379614,252.67146763716,1.92759936774741e-05,51878,1.30170120941436
8-2320min.tif,52757,815.46,64.6959998037917,0.989338215716366,0.0154569061925432,633.232898004056,572.642549803817,2320,0.222879449574454,0.994739422279207,42.2492095936769,262.590033306185,255.984847277348,1.89548306385882e-05,52757,1.3237567119988
8-2340min.tif,52963,815.799,64.9216289796874,0.992379179772249,0.0154031871306384,633.334195570493,572.075222325019,2340,0.224810658495949,0.995376721983123,63.7549116460133,263.158576939086,256.422366599335,1.88811056775485e-05,52963,1.32892557836102
8-2360min.tif,52962,816.56,64.8599000685804,0.990518709537337,0.0154178467580529,632.461009780597,571.541539216797,2360,0.274855022583575,0.995133499934236,75.528712186938,264.923326801243,254.719985529234,1.88814621804313e-05,52962,1.32890048677674
8-2380min.tif,52910,814.584,64.9533995266296,0.99433435547302,0.015395652995653,633.055528255528,571.616386316386,2380,0.234164138268385,0.995334662703638,57.6083609156952,263.331877753502,256.010481808726,1.89000189000189e-05,52910,1.32759572439404
8-2400min.tif,53128,818.47,64.9113589991081,0.989008933496988,0.015405624152989,633.464952567384,571.971032224063,2400,0.242296099558077,0.99457111834962,35.1794606749705,264.23015511877,256.356717463434,1.88224664960096e-05,53128,1.33306568976765
8-2420min.tif,53090,817.28,64.9593774471417,0.991170631356958,0.0153942362026747,631.944678847241,571.89670371068,2420,0.213566467687426,0.995238452309538,39.2688641596164,263.197824844197,257.125465626429,1.88359389715577e-05,53090,1.33211220956491
8-2440min.tif,53074,818.487,64.8440353970191,0.987962807388259,0.015421618871764,631.80954893168,572.60458981799,2440,0.212447607400202,0.994826616682287,33.4712950975808,263.116565735486,257.110261473617,1.88416173644346e-05,53074,1.33171074421639
8-2460min.tif,52969,817.122,64.8238573921642,0.989292613176869,0.0154264192263399,632.608752289075,572.366648416999,2460,0.246055719704199,0.994909842223892,34.6681619971731,263.916356916863,255.802429292003,1.88789669429289e-05,52969,1.32907612786671
8-2480min.tif,52686,813.334,64.7778157558887,0.993158761476247,0.0154373837452075,632.598716926698,572.487340090347,2480,0.256984642111106,0.995108131079422,40.360435541892,263.594148053776,254.741466989776,1.89803742929811e-05,52686,1.32197520951473
8-2500min.tif,53128,817.162,65.0152601320179,0.992165460076978,0.0153810043668122,632.728448275862,572.278120764945,2500,0.258248380961055,0.994664220320896,34.0473542826291,264.744902394306,255.764372652808,1.88224664960096e-05,53128,1.33306568976765
8-2520min.tif,53322,819.048,65.1024115802737,0.991225222085701,0.0153604140879937,632.408161734369,572.919076553768,2520,0.270155471665203,0.994850554125154,34.1814842340069,265.688521939267,255.809349140454,1.87539852218596e-05,53322,1.33793345711848
8-2540min.tif,53982,823.275,65.5698278218092,0.993255041972003,0.0152509169723241,631.857359860694,571.623078063058,2540,0.271036395179706,0.99531676377314,40.26149281888,267.384190228383,257.375759371972,1.8524693416324e-05,53982,1.35449390274502
8-2560min.tif,53798,822.315,65.4226178532558,0.992173249716423,0.0152852336518086,632.806535558943,571.67351946169,2560,0.279654890396775,0.994951082835531,42.4809843885882,267.22431717796,256.562224495676,1.85880516004312e-05,53798,1.34987705123702
8-2580min.tif,53997,824.309,65.5057751401477,0.991049514230701,0.015265829583125,632.379465525863,572.07555975332,2580,0.266782543108858,0.995024600585992,51.9758241903453,267.221115768597,257.536154275492,1.8519547382262e-05,53997,1.35487027650926
8-2600min.tif,53644,821.936,65.2654221253236,0.990242204835557,0.015322049064201,632.393650734472,571.997781671762,2600,0.285969242983205,0.994936661906263,47.7174340684733,267.082233082721,255.92855772809,1.86414137648199e-05,53644,1.34601294725749
8-2620min.tif,53551,819.778,65.3237827802161,0.993716827798732,0.0153083602547105,631.71899684413,572.778752964464,2620,0.222012313166818,0.995334745920226,50.4890423283838,264.508619067851,257.90750546528,1.86737876043398e-05,53551,1.34367942991921
8-2640min.tif,53744,820.273,65.5196501652499,0.996099522293834,0.0152625967549866,633.23435174159,572.203576213159,2640,0.267413990160592,0.99535142142791,34.1176711101824,266.543363974947,256.836316813078,1.86067281929146e-05,53744,1.34852210568575
8-2660min.tif,53647,821.373,65.3138099255758,0.991650446979491,0.0153106977090984,631.423005946278,572.865211475013,2660,0.0715102039195265,0.994807795723849,-68.7786209880162,261.742559651731,261.072464209299,1.86403713161966e-05,53647,1.34608822201034
8-2680min.tif,54610,830.229,65.7770326018484,0.988110917726182,0.0152028749313313,633.703662332906,572.17954587072,2680,0.16967349090132,0.994681432370405,42.3860468212239,265.740371561202,261.887224684287,1.83116645303058e-05,54610,1.37025141767451
8-2700min.tif,54867,830.337,66.0779900209192,0.992503802174189,0.0151336322379572,633.791021925748,572.094154956531,2700,0.232308207271562,0.995500317517917,43.0581797258796,268.099754988292,260.765142073373,1.82258917017515e-05,54867,1.37669995483515
8-2720min.tif,54687,829.602,65.9195614282511,0.990994773615906,0.0151700038400351,633.658017444731,572.188490866202,2720,0.247206080738976,0.995340625739403,44.7203828778227,268.157238354743,259.8344225372,1.82858814709163e-05,54687,1.37218346966427
8-2740min.tif,54807,831.562,65.9084950971786,0.988510596183193,0.0151725509515208,633.598828616782,571.055449121463,2740,0.324360469805108,0.994971316534747,57.1124356917708,271.715018482848,257.024352684214,1.82458445089131e-05,54807,1.37519445977819
8-2760min.tif,54923,831.876,66.0230611293029,0.989857924179506,0.0151462228938696,633.728547238862,570.905340203558,2760,0.302315875608922,0.99525233306152,52.7636590363722,270.972698336096,258.293289836306,1.82073084135972e-05,54923,1.37810508355498
